Date,Open,High,Low,Close,Adj Close,Volume
2006-01-27,197.862244,198.282593,196.661255,197.862244,123.429008,7213763
2006-01-30,197.561996,198.702942,196.601212,197.742142,123.354050,5892564
2006-01-31,197.561996,198.042389,195.940674,196.661255,122.679771,6610292
2006-02-01,196.120819,199.303436,196.000717,199.003189,124.140694,6338848
2006-02-02,198.582840,199.903915,197.441895,197.561996,123.241676,5073719
2006-02-03,196.961502,199.003189,196.781357,197.261749,123.054428,4301070
2006-02-06,197.261749,197.501953,196.060776,196.661255,122.679771,3857151
2006-02-07,196.120819,196.541168,193.418610,194.019089,121.031586,6126755
2006-02-08,194.019089,196.901459,193.538696,196.601212,122.642319,4455677
2006-02-09,196.841415,198.402695,196.721313,197.682098,123.316620,4383619
2006-02-10,197.682098,200.384308,197.381851,199.843872,124.665207,4423003
2006-02-13,199.363480,200.924759,198.642883,199.663727,124.552803,3331916
2006-02-14,199.243378,201.405151,198.402695,200.924759,125.339432,4873484
2006-02-15,201.405151,201.405151,199.723770,200.924759,125.339432,3136043
2006-02-16,200.804657,201.164948,198.522781,200.264221,124.927345,3978635
2006-02-17,200.264221,201.825500,199.903915,201.825500,125.901314,4221369
2006-02-21,201.825500,202.666183,199.483582,200.324265,124.964859,3314746
2006-02-22,201.465195,202.666183,201.164948,202.005646,126.013718,4283468
2006-02-23,199.663727,200.924759,199.423523,199.723770,125.523102,3688356
2006-02-24,199.663727,200.024017,198.282593,199.003189,125.070145,3043203
2006-02-27,199.483582,200.264221,198.823029,200.084076,125.749504,3218659
2006-02-28,199.363480,199.963974,197.261749,197.381851,124.051239,4612864
2006-03-01,197.982346,198.342636,196.361023,196.721313,123.636078,4078803
2006-03-02,196.361023,197.622055,195.640427,197.261749,123.975746,4186165
2006-03-03,196.661255,200.204163,196.541168,198.522781,124.768295,4256923
2006-03-06,198.522781,199.663727,197.862244,198.762985,124.919289,3565507
2006-03-07,198.402695,199.603668,198.222549,199.063232,125.107979,3621828
2006-03-08,198.522781,201.345108,198.222549,200.744614,126.164658,4176756
2006-03-09,200.444366,201.405151,199.123276,199.363480,125.296684,4031941
2006-03-10,199.843872,202.245850,199.723770,202.065689,126.994926,4291362
2006-03-13,202.125748,202.546082,200.744614,202.185791,127.070457,3250532
2006-03-14,201.164948,203.266678,201.044861,202.846329,127.485580,3270483
2006-03-15,202.846329,207.289978,202.846329,206.689484,129.900955,6091168
2006-03-16,208.070618,208.370865,206.209091,206.449295,129.750000,5221715
2006-03-17,206.989731,208.731155,206.569382,207.229935,130.240631,6760419
2006-03-20,207.410080,208.370865,206.569382,207.169876,130.202850,2685429
2006-03-21,207.229935,208.310822,205.848801,206.209091,129.599045,3337045
2006-03-22,206.449295,207.590225,206.209091,207.350021,130.316086,2689959
2006-03-23,206.869629,206.989731,204.227463,204.888000,128.768677,3427604
2006-03-24,204.347565,204.948059,203.506882,203.867172,128.127136,2406209
2006-03-27,203.386780,203.807129,202.305893,202.906387,127.523323,2517401
2006-03-28,202.425995,203.266678,201.104904,201.765442,126.806290,3814819
2006-03-29,201.465195,204.407608,201.465195,203.747070,128.051682,4169412
2006-03-30,204.587769,208.671112,204.467667,208.070618,130.768921,7270567
2006-03-31,208.611053,210.172348,208.490967,208.851257,131.259567,6225990
2006-04-03,208.911301,210.112289,207.710327,208.310822,130.919937,3721130
2006-04-04,209.391708,209.391708,206.088989,208.370865,130.957703,3591386
2006-04-05,208.070618,208.611053,206.509338,206.689484,129.900955,3254496
2006-04-06,205.968887,207.470123,204.888000,207.229935,130.240631,3367237
2006-04-07,207.470123,208.671112,204.227463,204.347565,128.429031,3945079
2006-04-10,204.527710,204.647812,202.966431,203.687027,128.013931,3822613
2006-04-11,203.687027,204.587769,201.945602,204.467667,128.504593,3824478
2006-04-12,205.968887,207.350021,205.188248,206.929688,130.051956,4354993
2006-04-13,205.308350,206.329193,201.825500,203.506882,127.900726,6272802
2006-04-17,202.726242,202.726242,198.582840,199.903915,125.636314,5893597
2006-04-18,201.285049,203.987274,199.423523,203.386780,127.825241,5552726
2006-04-19,203.867172,203.987274,201.164948,203.506882,127.900726,4100218
2006-04-20,202.966431,205.248306,201.945602,204.888000,128.768677,4228080
2006-04-21,205.668655,206.088989,202.245850,203.987274,128.202652,4869853
2006-04-24,203.026489,204.167419,202.966431,203.747070,128.051682,2731858
2006-04-25,204.167419,204.527710,202.966431,203.987274,128.202652,3782629
2006-04-26,204.587769,206.809586,203.446823,204.948059,128.806503,3839482
2006-04-27,203.566925,208.250763,203.506882,206.749542,129.938721,4208813
2006-04-28,207.109833,208.851257,206.269135,207.710327,130.542526,4130527
2006-05-01,208.010574,208.490967,206.088989,206.509338,129.787689,2965250
2006-05-02,206.509338,207.710327,204.767914,207.049774,130.127350,2739169
2006-05-03,205.488495,208.190720,205.308350,206.569382,129.825455,3694501
2006-05-04,207.169876,209.812042,207.049774,208.971359,131.335083,3638680
2006-05-05,209.812042,211.493423,209.391708,211.133133,132.693634,4340105
2006-05-08,210.772827,211.613525,209.992188,210.172348,132.089813,2727295
2006-05-09,209.872101,210.892929,209.571854,210.172348,132.089813,2789411
2006-05-10,209.812042,210.112289,207.169876,208.370865,130.957703,3544591
2006-05-11,207.169876,208.190720,204.948059,207.229935,130.240631,3794836
2006-05-12,206.449295,207.410080,205.248306,205.848801,129.372620,3789906
2006-05-15,204.767914,207.710327,204.647812,207.530182,130.429321,3835519
2006-05-16,208.611053,209.691940,208.430908,208.911301,131.297318,3894354
2006-05-17,207.890472,209.271606,206.569382,206.689484,129.900955,4250562
2006-05-18,207.109833,207.470123,205.008102,205.068161,128.882004,4023098
2006-05-19,205.548553,207.169876,203.867172,205.128204,128.919708,4997932
2006-05-22,204.467667,206.329193,204.287521,204.587769,128.580063,4447933
2006-05-23,204.767914,205.488495,203.626968,204.227463,128.353592,3713353
2006-05-24,202.726242,206.449295,202.365936,205.728699,129.297089,4853367
2006-05-25,206.269135,206.749542,204.287521,206.689484,129.900955,3353748
2006-05-26,206.989731,207.350021,204.767914,206.149048,129.561279,3528721
2006-05-30,206.209091,206.389236,204.227463,204.467667,128.504593,3689705
2006-05-31,205.068161,205.728699,203.987274,205.728699,129.297089,5041962
2006-06-01,205.968887,207.890472,205.488495,207.470123,130.391556,3268185
2006-06-02,208.010574,209.031403,207.049774,208.130661,130.806641,3524874
2006-06-05,207.470123,207.890472,205.248306,205.488495,129.146118,3044934
2006-06-06,206.569382,207.650269,205.428452,207.470123,130.391556,4807904
2006-06-07,207.470123,209.691940,206.569382,206.569382,129.825455,4650683
2006-06-08,206.149048,207.770370,203.807129,207.590225,130.467072,6213734
2006-06-09,207.289978,207.770370,203.687027,204.587769,128.580063,4278622
2006-06-12,205.188248,205.788742,203.326721,203.386780,127.825241,3039172
2006-06-13,202.546082,205.428452,202.425995,202.546082,127.296898,5285679
2006-06-14,202.365936,204.107361,202.125748,203.566925,127.938393,4010109
2006-06-15,204.047318,205.608597,201.765442,204.827957,128.731018,5267694
2006-06-16,203.326721,204.227463,202.065689,203.747070,128.051682,5637424
2006-06-19,203.867172,203.867172,202.005646,202.486038,127.259109,3404806
2006-06-20,202.486038,203.086533,201.405151,202.365936,127.183609,4595062
2006-06-21,203.146576,203.506882,200.804657,202.185791,127.070457,5157184
2006-06-22,199.783829,200.924759,199.003189,199.603668,126.386032,4220520
2006-06-23,199.243378,200.384308,198.823029,199.123276,126.081879,3414365
2006-06-26,199.243378,199.783829,197.682098,199.423523,126.271980,3231132
2006-06-27,198.462738,199.783829,197.441895,197.441895,125.017212,3923397
2006-06-28,197.742142,198.402695,196.841415,197.742142,125.207336,3384522
2006-06-29,198.042389,199.843872,197.441895,199.783829,126.500175,4723190
2006-06-30,200.144119,200.384308,197.802200,197.922302,125.321442,6474270
2006-07-03,198.762985,200.384308,198.702942,200.144119,126.728210,1992865
2006-07-05,199.543625,200.744614,199.063232,200.024017,126.652206,4270379
2006-07-06,200.024017,201.885544,199.963974,201.164948,127.374611,3335196
2006-07-07,200.264221,201.225006,199.423523,199.963974,126.614197,3384006
2006-07-10,199.963974,200.924759,198.762985,200.864716,127.184517,2637019
2006-07-11,200.384308,200.444366,198.102448,199.723770,126.462097,3727774
2006-07-12,199.423523,199.483582,198.162491,198.522781,125.701622,3585974
2006-07-13,198.222549,198.522781,195.520325,196.180862,124.218781,5235770
2006-07-14,193.899002,194.379395,192.517868,192.818115,122.089523,8198971
2006-07-17,192.637970,194.739685,192.637970,194.319336,123.040092,3924379
2006-07-18,194.319336,195.099976,193.658798,194.919830,123.420319,4372711
2006-07-19,195.640427,198.402695,195.099976,197.441895,125.017212,4245433
2006-07-20,197.261749,197.802200,195.039932,195.039932,123.496361,3425938
2006-07-21,195.820572,195.820572,193.358551,193.658798,122.621819,4895016
2006-07-24,195.039932,196.721313,193.899002,195.880615,124.028648,3807409
2006-07-25,196.961502,197.021561,194.859787,196.361023,124.332870,3683161
2006-07-26,196.601212,196.781357,195.039932,196.240921,124.256790,3546889
2006-07-27,196.661255,197.441895,195.400223,196.060776,124.142700,3602094
2006-07-28,196.961502,199.543625,196.601212,198.282593,125.549553,3513267
2006-07-31,196.961502,197.622055,196.240921,196.300964,124.294807,3791472
2006-08-01,196.060776,196.961502,195.039932,195.520325,123.800545,2779452
2006-08-02,195.460281,197.021561,194.679642,195.760529,123.952614,2771459
2006-08-03,195.460281,197.441895,194.739685,196.541168,124.446938,3225769
2006-08-04,197.622055,198.102448,195.760529,196.961502,124.713036,2665496
2006-08-07,196.240921,197.141663,195.220078,196.300964,124.294807,2613305
2006-08-08,196.961502,196.961502,193.358551,194.199249,122.963982,3954471
2006-08-09,195.039932,196.481110,193.598755,193.838943,122.735924,3033594
2006-08-10,194.259293,196.841415,193.598755,196.180862,124.218781,3978818
2006-08-11,195.880615,196.841415,194.679642,195.160034,123.572403,2555753
2006-08-14,196.421066,200.744614,195.940674,197.081604,124.789070,4154890
2006-08-15,199.303436,199.843872,198.402695,199.363480,126.233963,3378944
2006-08-16,200.384308,203.206635,200.084076,202.425995,128.173050,3976903
2006-08-17,202.365936,204.167419,202.065689,203.687027,128.971573,2917339
2006-08-18,202.425995,204.167419,202.425995,204.167419,129.275803,2849045
2006-08-21,204.167419,204.767914,202.786285,203.927216,129.123627,2130285
2006-08-22,203.566925,205.308350,202.245850,203.927216,129.123627,2642182
2006-08-23,202.666183,203.386780,201.765442,202.906387,128.477234,3022603
2006-08-24,203.807129,204.227463,202.666183,203.266678,128.705399,2423361
2006-08-25,202.486038,203.687027,202.425995,203.206635,128.667374,1938776
2006-08-28,202.365936,204.167419,202.365936,203.747070,129.009567,2217763
2006-08-29,203.566925,205.608597,203.566925,205.308350,129.998169,3064235
2006-08-30,205.368408,206.809586,205.308350,205.788742,130.302383,2395501
2006-08-31,205.908844,206.088989,204.227463,204.527710,129.503876,3073561
2006-09-01,205.248306,205.788742,204.287521,205.008102,129.807983,3278992
2006-09-05,204.647812,204.948059,203.687027,203.987274,129.161667,3015908
2006-09-06,203.386780,204.467667,203.266678,203.867172,129.085617,3106401
2006-09-07,203.266678,205.068161,203.146576,204.407608,129.427811,4954517
2006-09-08,203.566925,204.467667,203.446823,204.227463,129.313766,2387258
2006-09-11,203.266678,206.749542,202.726242,206.749542,130.910706,3581994
2006-09-12,206.749542,208.551010,206.449295,208.190720,131.823257,3745226
2006-09-13,208.370865,209.211548,207.109833,209.211548,132.469574,4468366
2006-09-14,207.470123,209.331650,207.169876,208.851257,132.241486,3412100
2006-09-15,209.571854,210.172348,208.490967,209.271606,132.507645,5559338
2006-09-18,208.070618,209.932144,207.830414,209.391708,132.583649,3814636
2006-09-19,209.271606,209.331650,207.770370,209.271606,132.507645,3112612
2006-09-20,209.391708,210.592682,208.070618,210.292435,133.154007,4107712
2006-09-21,209.571854,209.571854,205.668655,206.809586,131.890198,4400788
2006-09-22,206.329193,207.169876,205.788742,206.569382,131.737091,2920187
2006-09-25,206.149048,209.812042,206.149048,209.511795,133.613602,3740630
2006-09-26,209.571854,213.895401,209.511795,212.814514,135.719772,5974564
2006-09-27,212.153961,214.075546,211.193176,212.214020,135.336884,4413328
2006-09-28,212.574310,213.835342,211.493423,213.054703,135.873016,3244371
2006-09-29,212.694412,213.234848,211.373322,211.973816,135.183685,3404689
2006-10-02,212.574310,214.435837,211.853714,213.174805,135.949615,3465523
2006-10-03,213.234848,215.456680,212.934601,214.435837,136.753754,5512643
2006-10-04,214.195633,216.897858,213.535095,216.777756,138.247330,5142080
2006-10-05,216.237320,219.059631,215.816971,217.918686,138.974899,4165282
2006-10-06,216.657654,217.978745,216.357407,217.017960,138.400467,3134794
2006-10-09,217.017960,217.618454,215.336578,217.138046,138.477112,3058540
2006-10-10,216.777756,218.339035,216.537567,217.978745,139.013245,3905495
2006-10-11,217.378250,218.579239,216.357407,217.198105,138.515396,3242489
2006-10-12,217.678497,218.098846,216.777756,217.498352,138.706848,3891223
2006-10-13,215.756927,216.837814,212.994659,216.057159,137.787827,7090531
2006-10-16,214.555939,214.555939,212.214020,213.535095,136.179398,5292157
2006-10-17,212.274063,213.775299,211.613525,213.535095,136.179398,4150943
2006-10-18,215.096375,215.216476,212.934601,213.535095,136.179398,4584454
2006-10-19,212.574310,213.114761,211.013031,211.853714,135.107086,4363186
2006-10-20,212.574310,213.655197,211.733627,212.994659,135.834702,4547318
2006-10-23,211.853714,214.315735,211.793671,213.354950,136.064453,4344368
2006-10-24,212.874557,213.655197,212.214020,212.694412,135.643265,3636382
2006-10-25,213.475052,214.075546,212.274063,213.835342,136.370834,3680613
2006-10-26,214.676041,214.916229,212.694412,213.715240,136.294281,3328302
2006-10-27,212.934601,213.174805,211.193176,211.433380,134.838974,4939513
2006-10-30,211.493423,212.634354,210.832886,211.373322,134.800674,2743931
2006-10-31,211.853714,212.274063,209.691940,210.832886,134.456070,4434361
2006-11-01,211.373322,211.373322,209.271606,209.571854,133.651810,4038619
2006-11-02,209.451752,209.631897,207.890472,208.430908,132.924210,3898667
2006-11-03,208.851257,210.172348,208.310822,208.791214,133.154022,3175461
2006-11-06,210.292435,212.634354,209.571854,211.793671,135.068817,4466534
2006-11-07,212.274063,214.075546,211.793671,213.414993,136.102722,4065081
2006-11-08,212.874557,214.676041,212.574310,213.655197,136.255920,2979488
2006-11-09,213.234848,214.135590,211.673569,211.913773,135.145355,3117675
2006-11-10,211.973816,212.033875,210.892929,211.193176,134.685837,2995575
2006-11-13,211.853714,214.135590,211.853714,212.334106,135.413376,3468653
2006-11-14,212.934601,214.676041,211.253235,213.715240,136.294281,4748919
2006-11-15,213.234848,215.696869,213.114761,214.916229,137.060150,3958784
2006-11-16,215.396622,216.957901,215.396622,215.937073,137.711227,3813487
2006-11-17,215.276520,217.798599,214.856186,217.678497,138.821747,5088957
2006-11-20,217.198105,217.858643,215.756927,216.057159,137.787827,3339526
2006-11-21,216.057159,216.177261,214.495880,214.976288,137.098450,4181102
2006-11-22,214.976288,216.717712,214.495880,216.117218,137.826050,3128266
2006-11-24,215.276520,215.456680,214.315735,214.315735,136.677231,1209108
2006-11-27,213.595154,214.676041,211.853714,212.874557,135.758087,4098520
2006-11-28,211.973816,212.334106,210.472595,211.373322,134.800674,4159237
2006-11-29,211.673569,212.814514,211.313278,212.274063,135.375153,3023469
2006-11-30,212.634354,213.174805,211.133133,211.853714,135.107086,3939067
2006-12-01,212.454208,212.574310,209.932144,211.853714,135.107086,3995654
2006-12-04,212.754456,213.174805,211.793671,212.514267,135.528366,3134328
2006-12-05,212.634354,213.174805,210.952988,211.793671,135.068817,5036350
2006-12-06,212.274063,212.874557,210.592682,210.832886,134.456070,6712741
2006-12-07,211.133133,212.514267,210.712784,211.133133,134.647522,4261736
2006-12-08,211.073074,212.334106,210.172348,211.793671,135.068817,3723911
2006-12-11,211.613525,213.294907,210.472595,211.493423,134.877335,5007857
2006-12-12,211.433380,215.696869,210.592682,214.015488,136.485718,8285134
2006-12-13,215.276520,215.696869,212.574310,213.174805,135.949615,7523542
2006-12-14,213.114761,218.158890,212.334106,217.438293,138.668503,7199292
2006-12-15,217.858643,225.244705,217.438293,224.343964,143.072556,14718488
2006-12-18,224.884399,228.967758,224.644211,228.187119,145.523514,8335976
2006-12-19,226.685883,228.607452,226.685883,228.247162,145.561783,5224329
2006-12-20,228.967758,231.129532,228.247162,229.087845,146.097931,6142392
2006-12-21,228.487366,228.547409,225.965286,226.805984,145.712143,4137771
2006-12-22,227.526566,227.586624,225.244705,225.604996,144.940628,2594354
2006-12-26,225.785141,226.625839,224.764313,226.445679,145.480667,1997877
2006-12-27,226.926086,228.367264,225.604996,226.926086,145.789291,2667178
2006-12-28,226.745926,226.745926,224.884399,225.064560,144.593384,2808112
2006-12-29,225.064560,225.304749,223.142975,223.443222,143.551712,4208396
2007-01-03,224.644211,229.087845,224.464066,228.006973,146.483704,7197893
2007-01-04,228.006973,228.187119,224.884399,226.685883,145.634979,5210524
2007-01-05,225.604996,226.745926,224.043716,225.544952,144.901993,4500840
2007-01-08,224.884399,226.205490,223.683426,225.484894,144.863403,3949042
2007-01-09,226.866028,228.127060,224.343964,225.484894,144.863403,4096205
2007-01-10,224.464066,225.845200,224.223862,225.544952,144.901993,3996154
2007-01-11,225.184647,227.946915,224.704254,227.706726,146.290863,5134403
2007-01-12,227.226334,228.187119,226.205490,227.526566,146.175110,4320454
2007-01-16,228.187119,229.688339,227.766769,228.847656,147.023865,5182114
2007-01-17,229.268005,229.868484,227.286377,228.067017,146.522293,5072970
2007-01-18,228.247162,229.207947,223.743469,228.187119,146.599487,6928148
2007-01-19,223.082932,225.184647,221.281448,221.881943,142.548660,10475736
2007-01-22,222.962830,224.163818,219.720169,220.680954,141.777069,6891794
2007-01-23,220.260620,220.620911,218.459137,219.479980,141.005539,5851198
2007-01-24,220.380707,220.680954,219.299820,220.020416,141.352753,3573484
2007-01-25,220.080460,220.380707,217.738541,218.218933,140.195435,4301503
2007-01-26,218.879486,219.479980,216.237320,216.597610,139.153778,4317090
2007-01-29,216.597610,218.278992,216.357407,217.318207,139.616638,4154507
2007-01-30,217.378250,218.218933,214.736084,216.357407,138.999374,7184454
2007-01-31,216.177261,217.498352,215.156433,216.477509,139.076599,6022441
2007-02-01,217.258148,217.618454,214.736084,217.558395,139.771011,6306308
2007-02-02,217.738541,218.579239,216.897858,217.798599,139.925369,4181102
2007-02-05,217.798599,219.059631,217.378250,218.399094,140.311111,4363436
2007-02-06,218.579239,218.819427,217.558395,218.038788,140.079697,3785227
2007-02-07,218.098846,218.278992,216.537567,216.777756,139.269485,3559029
2007-02-08,216.537567,216.537567,213.775299,214.615982,137.880630,5608431
2007-02-09,214.435837,215.216476,213.054703,213.354950,137.070450,4964059
2007-02-12,213.475052,215.456680,213.475052,214.015488,137.494873,3165785
2007-02-13,214.015488,215.576767,214.015488,214.796127,137.996384,3824028
2007-02-14,215.756927,219.179733,214.916229,218.999573,140.696899,5313656
2007-02-15,218.339035,218.999573,216.537567,217.017960,139.423767,4765889
2007-02-16,216.597610,216.777756,215.396622,215.396622,138.382156,5170657
2007-02-20,215.336578,216.957901,214.676041,216.837814,139.308121,3921049
2007-02-21,216.117218,216.777756,215.096375,215.636826,138.536499,5773645
2007-02-22,215.096375,215.456680,212.033875,212.574310,137.642212,6272153
2007-02-23,212.153961,212.274063,210.712784,210.772827,136.475754,6353486
2007-02-26,211.733627,212.454208,211.073074,212.214020,137.408966,4814482
2007-02-27,211.973816,214.315735,207.169876,208.130661,134.764908,10437851
2007-02-28,208.971359,210.652740,208.070618,209.631897,135.736969,8446285
2007-03-01,207.830414,211.493423,206.088989,210.172348,136.086945,8556894
2007-03-02,209.751999,211.073074,208.370865,209.391708,135.581436,7523309
2007-03-05,208.611053,209.992188,207.289978,207.470123,134.337234,5470411
2007-03-06,208.551010,209.211548,207.289978,208.490967,134.998184,5661604
2007-03-07,208.611053,208.671112,206.088989,206.149048,133.481827,6492538
2007-03-08,207.770370,208.010574,206.269135,206.869629,133.948395,4850103
2007-03-09,207.590225,208.010574,205.488495,206.088989,133.442886,5700289
2007-03-12,205.848801,207.950516,204.227463,206.809586,133.909515,5030305
2007-03-13,205.788742,206.449295,204.227463,204.707855,132.548676,6477701
2007-03-14,204.707855,206.569382,203.566925,206.028946,133.404099,6756322
2007-03-15,205.368408,208.250763,204.827957,207.289978,134.220581,5965904
2007-03-16,207.770370,209.211548,205.668655,206.329193,133.598434,7460094
2007-03-19,207.169876,208.190720,206.749542,208.190720,134.803833,4417908
2007-03-20,207.950516,209.271606,207.169876,208.791214,135.192642,4706871
2007-03-21,208.671112,214.375793,208.551010,213.054703,137.953293,8398741
2007-03-22,212.814514,215.216476,212.574310,215.036331,139.236389,5599771
2007-03-23,214.916229,215.636826,213.775299,215.096375,139.275238,5572727
2007-03-26,215.276520,216.177261,212.814514,216.177261,139.975174,4941828
2007-03-27,214.976288,215.576767,214.135590,214.916229,139.158600,4942161
2007-03-28,214.375793,214.555939,211.973816,213.475052,138.225449,6897922
2007-03-29,213.775299,214.555939,212.214020,213.475052,138.225449,4574879
2007-03-30,213.535095,213.655197,210.172348,212.334106,137.486649,5690347
2007-04-02,212.334106,213.354950,210.832886,211.913773,137.214539,3912822
2007-04-03,212.754456,213.775299,211.193176,212.093918,137.331131,5156751
2007-04-04,212.394165,212.454208,210.592682,210.832886,136.514664,5778158
2007-04-05,210.952988,211.313278,209.812042,210.292435,136.164673,4433911
2007-04-09,210.772827,211.073074,208.671112,208.851257,135.231537,4405701
2007-04-10,208.971359,210.112289,208.671112,209.451752,135.620285,4875832
2007-04-11,210.172348,211.373322,209.331650,209.872101,135.892548,5075202
2007-04-12,211.133133,211.613525,209.331650,211.253235,136.786804,5128075
2007-04-13,213.775299,213.775299,211.673569,212.454208,137.564453,5935612
2007-04-16,213.174805,213.775299,211.373322,212.334106,137.486649,5629447
2007-04-17,212.394165,212.394165,210.532639,211.373322,136.864517,6391471
2007-04-18,211.133133,211.673569,209.571854,210.952988,136.592407,6326658
2007-04-19,210.472595,212.454208,209.571854,210.172348,136.086945,6735439
2007-04-20,211.553467,211.613525,209.751999,210.952988,136.592407,9721872
2007-04-23,210.952988,211.073074,208.851257,208.971359,135.309296,5854579
2007-04-24,208.971359,209.812042,207.470123,208.731155,135.153763,6232935
2007-04-25,210.052246,212.874557,209.631897,212.634354,137.681076,7497880
2007-04-26,212.934601,215.276520,212.934601,215.216476,139.353027,7687857
2007-04-27,216.777756,223.503265,216.297363,221.221405,143.241241,15273499
2007-04-30,221.581696,223.623367,219.840271,221.341507,143.318985,8359590
2007-05-01,221.101303,223.263077,220.500809,222.782684,144.252090,7320875
2007-05-02,222.902786,225.544952,222.902786,224.043716,145.068665,6704415
2007-05-03,224.223862,224.704254,222.962830,224.223862,145.185333,4688436
2007-05-04,224.824356,224.824356,222.542480,223.082932,144.446564,5002211
2007-05-07,223.563324,224.764313,223.082932,223.623367,144.796494,3460027
2007-05-08,222.722626,223.323120,221.881943,222.662582,144.174408,4437592
2007-05-09,221.701797,224.163818,221.341507,223.743469,144.874237,4900528
2007-05-10,222.782684,222.782684,220.380707,220.861099,143.007919,4553463
2007-05-11,220.981201,222.422379,220.981201,222.002045,143.746674,3439061
2007-05-14,222.182190,222.182190,219.179733,219.780212,142.308029,4615762
2007-05-15,220.200562,223.383179,219.840271,220.020416,142.463593,4618876
2007-05-16,220.500809,221.521652,219.299820,221.161346,143.202316,4372562
2007-05-17,220.680954,221.161346,218.879486,219.359879,142.035904,4058153
2007-05-18,220.981201,223.803513,220.380707,221.941986,143.707840,6909113
2007-05-21,224.043716,224.884399,222.182190,222.782684,144.252090,6760685
2007-05-22,223.503265,225.544952,222.842728,224.223862,145.185333,5088907
2007-05-23,225.184647,226.986130,224.223862,225.785141,146.196228,5708382
2007-05-24,226.625839,227.046173,223.863571,224.464066,145.340897,5119082
2007-05-25,224.764313,225.965286,224.103760,225.544952,146.040726,3978302
2007-05-29,225.845200,226.325592,223.022873,224.584152,145.418549,4862343
2007-05-30,223.323120,226.685883,223.142975,226.565781,146.701691,4496910
2007-05-31,226.866028,226.926086,225.244705,225.665039,146.118515,5270092
2007-06-01,226.265533,226.685883,223.623367,224.884399,145.613052,5513675
2007-06-04,226.926086,228.307205,226.265533,227.046173,147.012772,5813812
2007-06-05,227.046173,227.046173,224.404007,224.584152,145.418549,6766963
2007-06-06,223.983673,224.584152,222.902786,223.923615,144.990906,5676058
2007-06-07,223.443222,224.404007,220.560867,220.741013,142.930191,6557602
2007-06-08,220.981201,224.223862,220.080460,224.103760,145.107513,4994235
2007-06-11,222.602539,225.905243,222.482437,224.944458,145.651901,4407982
2007-06-12,224.283920,225.124603,222.482437,222.482437,144.057800,5338952
2007-06-13,223.683426,226.145432,222.782684,226.025345,146.351761,5551744
2007-06-14,225.785141,228.067017,225.785141,226.986130,146.973846,5780739
2007-06-15,227.946915,229.147903,227.946915,228.907700,148.218094,7926995
2007-06-18,229.268005,229.268005,227.946915,228.607452,148.023712,4248747
2007-06-19,227.886871,237.794998,227.646667,235.933472,152.767273,12934052
2007-06-20,236.894257,238.815826,233.951843,234.612381,151.911942,10020210
2007-06-21,233.891785,233.891785,231.189575,232.991058,151.951035,7393099
2007-06-22,232.450607,235.092773,229.628296,229.628296,149.757950,11363025
2007-06-25,230.168732,231.790070,227.766769,229.448151,149.640457,8199521
2007-06-26,229.988586,230.108688,227.406479,228.307205,148.896393,7431967
2007-06-27,227.106232,228.727554,226.025345,228.547409,149.053040,6894675
2007-06-28,229.087845,230.468979,226.866028,228.907700,149.287994,5685701
2007-06-29,229.568253,232.390564,228.187119,229.868484,149.914612,7442609
2007-07-02,230.709183,231.429779,228.307205,229.748398,149.836334,4935633
2007-07-03,230.348892,232.931000,230.348892,232.390564,151.559418,3637032
2007-07-05,231.669968,232.210419,230.408936,231.429779,150.932816,4324101
2007-07-06,231.069473,231.790070,230.408936,231.069473,150.697861,4965358
2007-07-09,231.549866,232.270462,230.408936,231.910172,151.246109,5107975
2007-07-10,230.889328,231.129532,227.526566,227.586624,148.426407,6570275
2007-07-11,226.986130,229.628296,226.565781,229.388092,149.601273,5543351
2007-07-12,230.829285,234.192032,229.388092,234.192032,152.734268,7500245
2007-07-13,237.975143,241.217804,237.194504,237.194504,154.692444,12662408
2007-07-16,237.794998,241.397949,237.434692,240.917557,157.120529,6731392
2007-07-17,240.257004,245.901642,240.196960,244.460464,159.431091,9670530
2007-07-18,242.118530,244.880798,239.776611,242.899170,158.412903,8296192
2007-07-19,243.679810,244.940857,243.079330,244.460464,159.431091,4956999
2007-07-20,242.839127,245.121002,240.196960,240.917557,157.120529,8206782
2007-07-23,241.998444,245.961685,241.998444,245.121002,159.861877,5569296
2007-07-24,243.980057,246.081787,241.097702,241.518051,157.512192,7670239
2007-07-25,243.619766,244.520508,239.836670,242.719025,158.295410,7012928
2007-07-26,240.257004,244.040115,236.293762,237.374649,154.809952,10413920
2007-07-27,237.855042,238.635681,232.931000,232.931000,151.911896,8012924
2007-07-30,234.372192,236.834198,232.090317,235.813370,153.791733,6675039
2007-07-31,237.434692,238.695724,232.570709,232.750854,151.794403,7123604
2007-08-01,231.790070,235.933472,230.889328,233.891785,152.538422,8920646
2007-08-02,234.192032,235.272919,232.030258,234.372192,152.851776,6168987
2007-08-03,233.291306,234.732483,228.547409,228.547409,149.053040,7915021
2007-08-06,229.568253,235.573166,228.247162,234.792526,153.125961,8766805
2007-08-07,233.531494,238.575638,232.630753,237.074402,154.614105,7784695
2007-08-08,237.194504,242.959229,236.954300,242.959229,158.452057,7741946
2007-08-09,238.215332,240.977600,233.411392,233.831741,152.499313,9986571
2007-08-10,231.189575,231.970215,223.323120,229.568253,149.718842,14249189
2007-08-13,231.609924,232.991058,228.187119,229.207947,149.483810,6999789
